,Town,Tiong Bahru,Jurong,Woodlands,Paya Lebar,Serangoon,Buona,Punggol,Toa Payoh,CBD,Bishan,Tampines,Tuas,CCK,Bishan->Serangoon,Serangoon->Bishan,Bishan->Woodlands,Woodlands->Bishan,Bishan->Toa Payoh,Toa Payoh->Bishan,Bishan->Buona,Buona->Bishan,Woodlands->CCK,CCK->Woodlands,CCK->Jurong,Jurong->CCK,Jurong->Tuas,Tuas->Jurong,Jurong->Buona,Buona->Jurong,Tiong Bahru->Serangoon,Serangoon->Tiong Bahru,Serangoon->Punggol,Punggol->Serangoon,Toa Payoh->Town,Town->Toa Payoh,Town->CBD,CBD->Town,Serangoon->Paya Lebar,Paya Lebar->Serangoon,CBD->Paya Lebar,Paya Lebar->CBD,Paya Lebar->Tampines,Tampines->Paya Lebar,Buona->Tiong Bahru,Tiong Bahru->Buona,Tiong Bahru->CBD,CBD->Tiong Bahru
2020-01-02 14:15:00,1261,758,921,237,279,394,1302,159,62,3216,257,381,139,135,0,0,102,57,0,0,40,34,26,15,3,16,24,2,19,26,1,15,35,2,3,0,0,3,14,5,9,6,24,1,9,8,0,0
2020-01-02 14:20:00,1267,768,920,267,282,379,1305,176,64,3215,247,393,147,154,0,0,78,36,0,0,33,32,23,14,1,10,22,1,12,31,1,10,40,1,3,0,0,1,13,4,9,3,24,0,9,5,0,0
2020-01-02 14:25:00,1270,777,929,284,282,379,1305,194,68,3208,234,405,155,165,0,0,70,20,0,0,22,23,26,12,0,5,19,0,7,30,0,8,37,0,0,0,1,0,9,3,13,2,25,0,8,5,0,0
2020-01-02 14:30:00,1270,781,933,304,284,377,1300,216,70,3206,224,417,163,177,0,0,55,10,0,0,15,17,21,9,1,5,19,0,2,31,0,7,30,0,0,0,0,1,7,0,12,0,26,0,5,5,0,0
2020-01-02 14:35:00,1271,783,939,319,288,375,1298,231,72,3204,209,430,169,190,0,0,43,4,0,0,11,11,17,5,1,4,21,0,0,25,0,5,23,0,0,0,0,1,12,0,8,0,23,0,5,3,0,0
2020-01-02 14:40:00,1272,783,945,331,294,375,1296,246,74,3203,197,443,174,200,0,0,30,1,0,0,6,6,15,3,0,2,26,0,0,17,0,3,17,0,0,0,0,1,7,0,7,0,21,0,2,3,0,0
2020-01-02 14:45:00,1273,781,944,338,294,366,1295,254,79,3203,187,453,182,208,0,0,18,1,0,0,4,3,15,3,0,1,28,0,0,15,0,1,19,0,0,0,0,0,4,0,10,0,21,0,0,0,0,0
2020-01-02 14:50:00,1273,779,945,344,293,364,1292,263,79,3201,182,464,190,215,0,0,11,0,0,0,3,2,12,2,0,0,27,0,0,10,0,0,17,0,0,0,0,2,2,0,8,0,19,0,0,1,0,0
2020-01-02 14:55:00,1275,778,946,350,294,360,1292,273,80,3198,178,474,200,224,0,0,6,0,0,0,2,2,5,0,0,0,23,0,0,5,0,0,10,0,0,0,0,1,3,0,4,0,16,0,0,1,0,0
2020-01-02 15:00:00,1276,778,945,349,296,358,1292,280,80,3196,178,483,210,227,0,0,4,0,0,0,1,1,5,0,0,0,17,0,0,4,0,0,6,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0
2020-01-02 15:05:00,1276,778,944,350,294,357,1291,283,80,3195,177,490,217,229,0,0,2,0,0,0,0,1,4,0,0,0,13,0,0,4,0,0,4,0,0,0,0,0,1,0,3,0,7,0,0,0,0,0
2020-01-02 15:10:00,1276,778,944,351,296,357,1290,286,80,3195,178,493,223,232,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0
2020-01-02 15:15:00,1276,778,944,352,296,358,1290,287,80,3195,177,497,227,233,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-01-02 15:20:00,1276,778,943,352,294,357,1290,287,80,3195,177,498,230,233,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2020-01-02 15:25:00,1276,778,942,352,294,357,1290,287,80,3195,177,499,232,233,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-01-02 15:30:00,1276,778,941,352,294,357,1290,288,80,3195,177,501,234,233,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 15:35:00,1276,778,941,352,294,357,1290,288,80,3195,177,501,236,233,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 15:40:00,1276,778,941,352,294,357,1290,288,80,3195,177,501,237,233,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 15:45:00,1276,778,941,352,294,357,1290,288,80,3195,177,501,238,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 15:50:00,1276,778,941,352,294,357,1290,288,80,3195,177,501,238,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 15:55:00,1276,777,941,352,294,357,1290,288,80,3196,177,500,238,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-02 16:00:00,1269,783,940,352,293,358,1284,288,80,3180,176,500,238,233,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,1,0,0,0,0,4,3,4,0,0,5,1,0,1,1,0,0,0
2020-01-02 16:05:00,1246,795,928,352,290,355,1263,286,84,3114,177,496,234,233,0,0,1,0,0,0,0,13,0,0,0,3,1,4,9,10,6,0,0,2,0,8,19,23,1,2,29,2,1,4,3,6,0,0
2020-01-02 16:10:00,1242,800,912,352,292,353,1247,286,91,3064,175,491,232,233,0,0,4,0,0,0,0,23,0,0,0,7,3,6,21,17,9,0,2,2,0,8,19,24,2,3,46,2,1,9,3,19,0,0
2020-01-02 16:15:00,1247,789,908,352,319,358,1267,286,95,3052,178,490,232,236,0,0,4,0,0,0,1,26,0,0,0,8,3,7,19,14,11,0,2,0,0,14,5,5,0,1,39,1,2,7,0,22,0,0
2020-01-02 16:20:00,1234,775,914,352,331,357,1288,288,102,3038,187,490,232,238,0,0,6,0,0,0,2,26,0,2,0,10,4,3,7,14,10,0,0,0,1,18,0,3,0,11,30,0,6,2,1,18,0,0
2020-01-02 16:25:00,1227,768,912,353,330,373,1289,288,111,3024,201,492,234,240,0,0,9,0,0,0,2,22,0,4,0,13,2,1,2,25,5,0,1,0,0,11,0,1,0,12,22,1,11,0,2,12,0,0
2020-01-02 16:30:00,1221,764,916,358,325,385,1279,288,112,3017,215,496,235,243,0,0,10,0,0,0,2,16,0,5,0,11,2,0,3,31,2,0,6,0,0,6,1,1,0,9,12,2,15,0,3,9,0,0
2020-01-02 16:35:00,1218,762,925,358,321,395,1273,289,109,3015,214,503,236,246,0,0,17,0,0,0,1,15,2,7,0,6,4,0,3,29,0,0,12,0,0,4,0,0,0,2,5,2,18,0,2,7,0,0
2020-01-02 16:40:00,1216,761,930,363,314,389,1268,294,105,3015,219,511,236,247,0,0,23,0,0,0,0,15,2,7,0,9,6,0,3,25,0,0,13,0,0,2,0,1,0,3,2,1,17,0,0,3,0,0
2020-01-02 16:45:00,1216,759,933,371,313,390,1264,301,102,3014,216,521,237,248,0,0,30,0,0,0,0,10,0,6,0,14,9,0,1,18,0,0,11,0,0,1,0,0,0,0,3,0,10,0,1,1,0,0
2020-01-02 16:50:00,1215,758,932,377,311,390,1260,307,102,3012,213,528,240,254,0,0,31,0,0,0,0,6,1,4,0,12,13,0,0,12,0,0,8,0,0,1,0,0,0,0,5,0,5,0,1,2,0,0
2020-01-02 16:55:00,1214,759,926,386,313,388,1256,312,105,3008,209,530,241,261,0,0,28,0,0,0,0,4,2,1,0,14,12,1,3,9,1,0,5,0,0,0,1,0,0,0,5,0,3,1,2,0,0,0
2020-01-02 17:00:00,1197,761,909,393,310,390,1228,315,105,2960,209,527,245,267,0,0,21,1,0,0,0,9,2,0,0,15,13,1,14,14,9,0,2,0,0,8,9,13,0,1,24,1,4,6,10,7,0,0
2020-01-02 17:05:00,1131,784,847,400,302,384,1166,315,114,2790,207,509,246,277,0,0,12,5,0,0,2,35,1,0,0,21,12,7,56,35,23,0,0,2,0,39,40,61,5,6,87,5,5,24,20,25,0,0
2020-01-02 17:10:00,1092,793,804,398,321,371,1108,310,149,2624,215,482,240,284,0,0,11,9,0,0,3,66,3,0,0,30,16,13,79,59,47,2,4,7,0,51,49,63,4,7,145,8,3,49,29,52,0,0
2020-01-02 17:15:00,1080,797,799,402,390,377,1148,308,180,2549,227,473,240,297,0,0,13,9,0,0,4,83,3,2,0,30,12,18,48,59,54,2,6,7,0,51,24,25,3,11,141,6,8,41,15,58,0,0
2020-01-02 17:20:00,1051,770,814,403,458,397,1179,312,196,2506,258,469,246,309,0,0,24,8,0,0,5,88,0,8,0,32,11,12,17,55,49,2,4,2,0,47,7,13,2,32,109,2,19,16,18,50,0,0
2020-01-02 17:25:00,1027,756,820,407,462,444,1178,314,205,2469,309,476,251,316,0,0,34,4,0,0,4,78,0,13,1,37,11,5,4,67,35,2,7,0,0,36,1,3,1,40,80,7,36,5,13,42,0,0
2020-01-02 17:30:00,1006,745,828,417,450,497,1161,316,202,2445,351,488,252,325,0,0,51,0,0,0,3,57,0,14,2,37,16,0,5,78,11,0,26,0,0,24,0,2,1,35,54,14,47,0,12,28,0,0
2020-01-02 17:35:00,996,732,838,428,433,520,1143,321,198,2439,362,512,257,340,0,0,68,0,0,0,2,47,2,12,1,34,19,0,7,79,3,0,52,0,0,12,0,0,0,25,38,11,45,0,3,21,0,0
2020-01-02 17:40:00,990,717,850,445,417,522,1131,342,188,2434,358,535,262,347,0,0,89,0,0,0,1,38,4,15,0,34,25,0,5,69,0,0,63,0,0,6,0,4,0,9,28,6,48,0,3,15,0,0
2020-01-02 17:45:00,990,707,860,460,412,501,1121,373,187,2423,347,557,268,357,0,0,113,0,0,0,0,25,4,19,0,33,30,0,3,55,0,0,61,0,0,4,0,2,0,3,27,4,43,0,1,10,0,0
2020-01-02 17:50:00,991,703,861,489,410,497,1110,405,183,2414,328,583,276,366,0,0,119,0,0,0,0,16,4,19,0,34,34,0,1,45,0,0,45,0,0,1,0,0,1,1,27,2,29,0,1,5,0,0
2020-01-02 17:55:00,986,703,857,518,417,497,1102,434,181,2397,315,598,286,382,0,0,108,0,0,0,0,10,5,12,0,33,34,1,2,31,0,0,27,0,0,2,3,2,1,0,22,1,21,2,3,7,0,0
2020-01-02 18:00:00,936,711,817,555,413,493,1046,450,182,2278,310,597,292,401,0,0,82,1,0,0,0,24,8,3,0,35,36,6,30,40,14,0,18,0,0,27,25,41,0,2,57,4,20,15,15,16,0,0
2020-01-02 18:05:00,810,756,680,582,390,468,889,453,210,1897,318,562,291,419,0,0,52,5,0,0,2,68,12,1,0,63,42,19,114,103,50,1,14,8,0,86,81,127,6,15,202,11,24,57,54,58,0,0
2020-01-02 18:10:00,725,802,569,600,420,446,764,452,290,1482,325,521,287,444,0,0,34,11,0,0,8,122,11,0,0,91,40,33,171,169,101,3,15,16,1,113,99,140,11,18,363,16,22,96,60,109,0,0
2020-01-02 18:15:00,665,767,553,609,519,452,809,454,357,1254,360,504,294,489,0,0,36,12,0,0,13,164,6,4,1,89,35,34,130,171,130,4,14,13,1,126,58,113,5,29,424,13,22,82,32,153,0,0
2020-01-02 18:20:00,627,709,580,612,554,492,861,459,408,1092,430,499,307,525,0,0,45,13,0,0,19,191,4,18,3,84,28,26,73,168,129,6,12,8,0,122,30,52,5,52,484,13,40,44,36,140,0,0
2020-01-02 18:25:00,562,667,585,620,490,578,842,465,435,984,531,506,313,544,0,0,69,9,0,0,21,183,4,36,4,91,41,14,44,195,99,5,20,3,0,106,11,23,5,64,572,15,55,20,33,136,0,0
2020-01-02 18:30:00,505,632,595,642,493,681,867,471,446,926,625,532,321,565,0,0,104,3,0,0,16,161,3,45,3,98,52,8,24,203,48,4,44,0,0,79,1,11,1,45,576,17,37,7,25,84,0,0
2020-01-02 18:35:00,469,593,624,675,603,711,830,485,441,890,682,560,332,588,0,0,153,2,0,0,12,140,4,50,1,97,61,3,15,209,19,3,78,0,0,47,0,2,3,41,465,15,19,1,18,59,0,0
2020-01-02 18:40:00,447,564,623,708,584,714,788,515,417,870,721,569,354,613,0,0,216,0,0,0,6,108,9,53,0,95,65,0,13,222,6,2,96,0,0,24,0,4,2,56,425,11,48,0,14,38,0,0
2020-01-02 18:45:00,440,551,632,763,584,740,749,563,397,851,719,579,373,640,0,0,262,0,0,0,3,78,8,49,0,97,63,0,10,216,0,2,90,0,0,11,0,3,3,54,372,7,64,0,5,22,0,0
2020-01-02 18:50:00,438,533,666,828,650,756,718,611,387,839,699,617,393,679,0,0,284,0,0,0,3,50,7,38,0,91,63,0,4,170,0,1,86,0,0,5,0,1,1,38,258,2,61,0,5,18,0,0
2020-01-02 18:55:00,433,530,671,908,711,759,698,653,380,818,668,642,419,716,0,0,280,0,0,0,2,32,11,29,0,78,71,0,0,131,0,1,85,0,0,5,1,2,0,40,129,2,83,1,3,8,0,0
2020-01-02 19:00:00,415,533,683,953,696,773,659,696,386,761,634,669,436,758,0,0,280,2,0,0,2,30,11,19,0,71,82,0,4,81,2,1,73,1,0,11,9,18,2,19,71,1,130,9,7,12,0,0
2020-01-02 19:05:00,351,548,631,1002,643,764,583,735,396,603,620,702,451,793,0,0,257,5,0,0,1,43,9,12,0,89,87,5,29,74,17,3,62,3,0,42,40,51,2,17,118,2,142,23,21,24,0,0
2020-01-02 19:10:00,326,563,571,1041,655,751,527,765,435,444,616,762,479,833,0,0,230,7,0,0,0,58,7,7,0,82,82,11,57,90,33,3,54,4,0,39,37,54,7,8,156,3,97,37,20,49,0,0
2020-01-02 19:15:00,298,540,557,1145,703,744,540,793,454,363,625,812,505,890,0,0,137,10,0,0,2,66,6,1,0,54,70,13,49,76,44,5,40,4,0,57,25,27,2,12,146,3,67,32,18,65,0,0
2020-01-02 19:20:00,266,525,561,1196,761,753,577,815,481,305,650,843,528,913,0,0,88,8,0,0,5,72,11,9,0,51,55,10,28,66,46,5,26,4,0,49,10,14,1,32,111,5,47,16,8,49,0,0
2020-01-02 19:25:00,239,502,557,1230,761,805,573,830,493,256,690,870,556,934,0,0,62,6,0,0,6,66,11,15,1,51,35,5,17,81,35,3,17,3,0,37,4,7,1,50,91,5,36,9,7,43,0,0
2020-01-02 19:30:00,221,487,564,1255,758,862,560,840,492,229,720,886,571,958,0,0,62,4,0,0,8,59,5,15,2,43,28,4,10,90,20,3,26,1,0,22,3,4,1,36,60,5,41,4,10,31,0,0
2020-01-02 19:35:00,210,473,584,1281,751,883,547,847,482,216,729,905,581,979,0,0,67,1,0,0,8,52,5,16,1,34,27,2,7,83,9,1,54,0,0,15,0,2,1,23,37,6,47,1,8,25,0,0
2020-01-02 19:40:00,203,465,594,1293,735,884,535,866,474,206,736,927,590,988,0,0,88,1,0,0,6,40,9,18,0,39,30,1,5,73,5,0,62,0,0,9,0,0,0,15,30,6,45,0,5,17,0,0
2020-01-02 19:45:00,198,456,601,1309,726,875,521,901,475,201,731,952,599,1000,0,0,109,0,0,0,7,24,9,18,0,43,33,0,2,64,1,0,51,0,0,5,0,0,1,8,24,5,36,0,4,11,0,0
2020-01-02 19:50:00,197,450,604,1335,727,870,511,928,473,195,720,972,608,1023,0,0,121,0,0,0,5,12,6,13,0,36,40,0,0,51,0,0,37,0,0,1,0,0,1,1,23,2,28,0,3,7,0,0
2020-01-02 19:55:00,197,448,609,1368,732,868,504,952,473,189,701,988,620,1042,0,0,114,0,0,0,3,9,5,10,0,31,37,0,0,33,0,0,21,0,0,0,0,1,0,0,20,0,19,0,2,4,0,0
2020-01-02 20:00:00,193,454,603,1403,737,866,492,965,472,167,693,999,632,1055,0,0,93,0,0,0,3,5,3,10,0,27,40,0,1,26,1,0,13,0,0,4,1,3,0,0,19,0,14,1,2,3,0,0
2020-01-02 20:05:00,180,454,584,1438,733,861,468,973,476,128,682,1002,648,1071,0,0,70,0,0,0,2,13,3,7,0,24,35,0,8,29,4,0,10,0,1,11,5,13,1,4,30,0,15,5,5,7,0,0
2020-01-02 20:10:00,177,460,577,1469,736,863,459,978,487,88,675,1006,657,1083,0,0,43,0,0,0,3,18,7,2,0,22,32,0,13,23,9,0,10,0,0,9,8,13,0,3,34,0,15,7,3,11,0,0
2020-01-02 20:15:00,170,454,578,1488,749,860,459,983,489,68,682,1012,671,1097,0,0,27,0,0,0,4,21,8,1,0,16,22,1,8,17,14,0,8,0,0,15,5,6,0,4,28,0,13,5,4,13,0,0
2020-01-02 20:20:00,160,453,574,1495,753,864,461,988,496,50,687,1018,682,1109,0,0,20,1,0,0,4,24,5,3,0,13,15,1,4,20,14,0,4,0,0,13,3,3,0,10,23,0,10,3,3,14,0,0
2020-01-02 20:25:00,151,440,572,1502,753,878,461,991,498,42,699,1023,688,1115,0,0,15,1,0,0,3,17,5,5,1,9,15,1,4,21,13,0,4,0,0,9,3,5,0,7,17,1,11,2,5,13,0,0
2020-01-02 20:30:00,148,441,577,1506,752,887,461,992,498,36,709,1027,693,1121,0,0,16,1,0,0,2,14,5,5,1,9,10,0,3,21,9,0,6,0,0,6,2,1,0,9,12,2,9,1,2,6,0,0
2020-01-02 20:35:00,144,435,580,1512,748,904,456,995,493,32,714,1034,697,1124,0,0,15,1,0,0,1,9,3,5,0,7,11,0,3,21,4,0,8,0,0,4,1,1,0,8,12,1,6,0,4,7,0,0
2020-01-02 20:40:00,142,435,583,1517,745,907,453,998,491,29,713,1036,703,1131,0,0,22,0,0,0,0,7,1,4,0,5,9,0,2,20,3,0,13,0,0,3,0,0,0,2,12,0,10,0,0,4,0,0
2020-01-02 20:45:00,141,431,585,1523,748,901,450,1003,490,27,712,1040,703,1131,0,0,26,0,0,0,0,5,1,3,0,6,15,0,0,17,1,0,17,0,0,1,0,0,0,2,9,0,8,0,2,2,0,0
2020-01-02 20:50:00,140,429,588,1528,749,901,445,1011,488,24,715,1046,708,1132,0,0,25,0,0,0,0,2,2,5,0,6,13,0,0,13,0,0,11,0,0,1,0,0,0,1,9,0,5,0,1,2,0,0
2020-01-02 20:55:00,140,428,588,1533,749,902,443,1020,488,23,710,1048,712,1135,0,0,25,0,0,0,0,2,1,3,0,8,12,0,0,9,0,0,5,0,0,0,0,0,0,1,7,0,6,0,1,1,0,0
2020-01-02 21:00:00,140,428,587,1546,752,900,442,1022,486,21,709,1051,718,1140,0,0,20,0,0,0,0,0,0,0,0,8,9,0,0,5,0,0,6,0,0,0,0,1,0,0,3,0,5,0,0,1,0,0
2020-01-02 21:05:00,141,426,585,1554,751,900,441,1025,486,20,707,1054,721,1144,0,0,13,0,0,0,0,0,0,0,0,5,10,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,1,0,0
2020-01-02 21:10:00,141,425,583,1558,749,900,441,1028,486,19,705,1056,724,1148,0,0,10,0,0,0,0,0,0,0,0,4,8,0,0,3,0,0,2,0,0,0,0,0,0,0,3,0,6,0,0,1,0,0
2020-01-02 21:15:00,141,425,583,1560,750,899,441,1029,486,18,705,1059,727,1149,0,0,7,0,0,0,0,0,1,0,0,4,6,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0
2020-01-02 21:20:00,141,425,584,1565,750,899,440,1030,486,18,705,1062,731,1152,0,0,2,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2020-01-02 21:25:00,141,425,584,1565,750,899,440,1031,486,18,705,1063,732,1154,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-01-02 21:30:00,141,425,584,1566,750,899,440,1031,486,18,705,1064,733,1154,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-02 21:35:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,733,1156,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 21:40:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,733,1156,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 21:45:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 21:50:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 21:55:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:00:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:05:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:10:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:15:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:20:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:25:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:30:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:35:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:40:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
